학교명,주소,위도,경도
임실고등학교,전라북도 임실군 임실읍 봉황로 257,35.62192952,127.2867026
임자고등학교,전라남도 신안군 임자면 임자로 230-9,35.09049483,126.0997368
자양고등학교,서울특별시 광진구 뚝섬로37길 28,37.53607797,127.0733395
자운고등학교,서울특별시 도봉구 노해로69길 150,37.65902067,127.0506763
작전고등학교,인천광역시 계양구 봉오대로729번길 27,37.53284074,126.7301792
작전여자고등학교,인천광역시 계양구 주부토로426번길 15,37.53213347,126.7295556
잠신고등학교,서울특별시 송파구 잠실로 24,37.51470129,127.088283
잠실고등학교,서울특별시 송파구 올림픽로33길 71,37.52293043,127.106515
잠실여자고등학교,서울특별시 송파구 송파대로38길 8,37.50179413,127.1142413
잠일고등학교,서울특별시 송파구 백제고분로 21,37.514521,127.0825552
장곡고등학교,경기도 시흥시 장곡로70번길 8,37.38022615,126.7821136
장기고등학교,경기도 김포시 김포한강2로 131,37.64014174,126.6682283
장덕고등학교,광주광역시 광산구 수등로 45,35.18599882,126.8153427
장성고등학교,전라남도 장성군 장성읍 영천월산길 63,35.30934389,126.7981925
장성여자고등학교,강원도 태백시 일광마을길 8-12,37.1262972,129.0057064
장성하이텍고등학교,전라남도 장성군 장성읍 단풍로 72,35.30771586,126.7932086
장수고등학교,전라북도 장수군 장수읍 장천로 254-16,35.65594323,127.5223725
장안고등학교,경기도 수원시 장안구 대평로52번길 12,37.29312138,126.9955918
장안제일고등학교,부산광역시 기장군 장안읍 좌천2길 43,35.31450466,129.2407786
장유고등학교,경상남도 김해시 월산로 77,35.20208744,128.8039204
장충고등학교,서울특별시 중구 동호로15길 93,37.5535149,127.006415
장항고등학교,충청남도 서천군 장항읍 성화로193번길 6,36.01638039,126.7066945
장항공업고등학교,충청남도 서천군 장항읍 신창서로 77,36.01394132,126.6856731
장호원고등학교,경기도 이천시 장호원읍 샘재로 27-37,37.12706988,127.6176305
장훈고등학교,서울특별시 영등포구 영등포로64길 26,37.51334559,126.9162286
장흥고등학교,전라남도 장흥군 장흥읍 학사길 13,34.67993932,126.9161181
장흥관산고등학교,전라남도 장흥군 관산읍 당월길 9,34.55898249,126.9364334
재현고등학교,서울특별시 노원구 덕릉로82길 64,37.66129064,127.0807998
저동고등학교,경기도 고양시 일산동구 무궁화로 165,37.67086575,126.7790577
저현고등학교,경기도 고양시 일산동구 위시티3로 37,37.67779541,126.8159566
전곡고등학교,경기도 연천군 전곡읍 전은길 9-89,38.03521317,127.0692835
전남고등학교,광주광역시 서구 상무공원로 32,35.14747561,126.8437327
전남공업고등학교,광주광역시 광산구 왕버들로322번길 26,35.19357256,126.8431138
전남과학고등학교,전라남도 나주시 금천면 오강길 33,35.03306834,126.7590628
전남기술과학고등학교,전라남도 화순군 화순읍 만연로 160-25,35.07198494,126.9919092
전남대학교사범대학부설고등학교,광주광역시 북구 용봉로 45,35.1729465,126.9011018
전남미용고등학교,전라남도 나주시 영산포로 182-9,34.9985773,126.7120248
전남보건고등학교,전라남도 함평군 월야면 문화로 685-18,35.18856303,126.624301
전남생명과학고등학교,전라남도 강진군 강진읍 교촌길 23,34.64770421,126.7769617
전남여자고등학교,광주광역시 동구 제봉로158번길 8,35.15054835,126.9208314
전남여자상업고등학교,광주광역시 북구 설죽로 433,35.19911446,126.8956123
전남예술고등학교,전라남도 무안군 삼향읍 삼향중앙로 31,34.84699033,126.4316104
전남외국어고등학교,전라남도 나주시 영나로 2434,34.99437053,126.7227378
전남자연과학고등학교,전라남도 구례군 구례읍 구례로 409,35.19995065,127.4631172
전남조리과학고등학교,전라남도 곡성군 곡성읍 학교로 71,35.28257899,127.2871456
전남체육고등학교,전라남도 무안군 일로읍 일로로 126,34.84533769,126.4962094
전라고등학교,전라북도 전주시 덕진구 솔내7길 25,35.8607435,127.1251438
전북과학고등학교,전라북도 익산시 금마면 용순신기길 48-69,36.01457166,127.0347845
전북기계공업고등학교,전라북도 익산시 인북로32길 41,35.94795211,126.9617606
전북대학교사범대학부설고등학교,전라북도 전주시 덕진구 백제대로 567,35.8411407,127.13159
전북여자고등학교,전라북도 전주시 덕진구 여산로 232,35.87301072,127.0840677
전북외국어고등학교,전라북도 군산시 해망로 525,35.98169109,126.6852969
전북유니텍고등학교,전라북도 장수군 장계면 장계7길 3,35.73290982,127.5819498
전북제일고등학교,전라북도 익산시 학곤로 19,35.93424298,126.9418576
전북체육고등학교,전라북도 완주군 소양면 원암로 46,35.8655498,127.2506488
전북하이텍고등학교,전라북도 완주군 삼례읍 삼례역로 41-1,35.90774937,127.0694379
전인고등학교,강원도 춘천시 동산면 새술막길 630,37.78791012,127.751207
전일고등학교,전라북도 전주시 완산구 우전로 249,35.81567593,127.0997119
전주고등학교,전라북도 전주시 완산구 권삼득로 2,35.82470798,127.1525516
전주공업고등학교,전라북도 전주시 덕진구 여산로 101,35.86235186,127.0753697
전주근영여자고등학교,전라북도 전주시 완산구 영경1길 11,35.82030227,127.1246416
전주기전여자고등학교,전라북도 전주시 완산구 유연로 133,35.82623909,127.100655
전주대학교사범대학부설고등학교,전라북도 전주시 완산구 천잠로 313,35.81531188,127.0938165
전주상업정보고등학교,전라북도 전주시 완산구 따박골2길 21,35.81067636,127.124988
전주생명과학고등학교,전라북도 전주시 덕진구 안덕원로 195,35.83672624,127.1490519
전주성심여자고등학교,전라북도 전주시 완산구 경기전길 130,35.81195132,127.150661
전주솔내고등학교,전라북도 전주시 덕진구 송천중앙로 170,35.86301323,127.1225064
전주신흥고등학교,전라북도 전주시 완산구 서원로 399,35.81541013,127.1362767
전주여자고등학교,전라북도 전주시 덕진구 모래내6길 14,35.83662729,127.145885
전주영생고등학교,전라북도 전주시 완산구 천잠로 333,35.81609983,127.0919874
전주예술고등학교,전라북도 완주군 구이면 신전길 120,35.72023332,127.1087873
전주제일고등학교,전라북도 전주시 완산구 관선5길 15,35.82095883,127.1580639
전주중앙여자고등학교,전라북도 전주시 덕진구 석소로 25,35.82828293,127.1678274
전주한일고등학교,전라북도 전주시 완산구 백제대로 442,35.83124557,127.1236324
전주해성고등학교,전라북도 전주시 완산구 계룡산길 88,35.78676451,127.1008413
점동고등학교,경기도 여주시 점동면 청안로 152,37.20593642,127.6632644
점촌고등학교,경상북도 문경시 점고길 50,36.59628448,128.1820532
정관고등학교,부산광역시 기장군 정관읍 정관로 534,35.3220883,129.170237
정광고등학교,광주광역시 광산구 소촌로 90-36,35.15514287,126.7960286
정남진산업고등학교,전라남도 장흥군 장흥읍 행원강변길 8,34.68789365,126.9009493
정동고등학교,대구광역시 동구 용계로1길 49,35.87674854,128.6928649
정명고등학교,경기도 부천시 심곡로 100,37.4750207,126.7730512
정발고등학교,경기도 고양시 일산동구 정발산로 185,37.66365025,126.7861372
정산고등학교,충청남도 청양군 정산면 칠갑산로 1897,36.41385157,126.9502066
정석항공과학고등학교,인천광역시 미추홀구 인하로 100,37.45144803,126.6515423
정선고등학교,강원도 정선군 정선읍 봉양4길 15,37.37821677,128.6609171
정선정보공업고등학교,강원도 정선군 정선읍 용담샛길 2,37.38045612,128.6471346
정신여자고등학교,서울특별시 송파구 올림픽로4길 16,37.50945384,127.0738473
정왕고등학교,경기도 시흥시 정왕대로118번길 13,37.35044006,126.7284476
정읍고등학교,전라북도 정읍시 정읍사로 594,35.55532014,126.8654309
정읍여자고등학교,전라북도 정읍시 충정로 56-11,35.55916029,126.8711038
정읍제일고등학교,전라북도 정읍시 충정로 252,35.57013279,126.8541772
정의여자고등학교,서울특별시 도봉구 노해로49길 69,37.65335584,127.0324273
정주고등학교,전라북도 정읍시 정주1길 42,35.54287125,126.8902183
정현고등학교,경기도 화성시 동탄산척로 93-10,37.17352234,127.1114038
정화여자고등학교,대구광역시 수성구 청호로84길 123,35.84940778,128.6418878
정화여자상업고등학교,서울특별시 동대문구 홍릉로15길 50,37.58604864,127.0410703
제물포고등학교,인천광역시 중구 자유공원로 58-9,37.47726936,126.6238449
제일고등학교,인천광역시 부평구 경인로759번길 28,37.478222,126.7083763
제주고등학교,제주특별자치도 제주시 1100로 3213,33.47237342,126.4816709
제주과학고등학교,제주특별자치도 제주시 산록북로 421-1,33.42661999,126.5314445
제주대학교사범대학부설고등학교,제주특별자치도 제주시 용담로 65,33.51378535,126.5102401
제주여자고등학교,제주특별자치도 제주시 구산로 50,33.4833337,126.5397621
제주여자상업고등학교,제주특별자치도 제주시 동문로 89-1,33.51467082,126.536353
제주외국어고등학교,제주특별자치도 제주시 애월읍 고성남길 34,33.43397575,126.4259791
제주제일고등학교,제주특별자치도 제주시 진군길 22,33.48002958,126.4807053
제주중앙고등학교,제주특별자치도 제주시 아봉로 323,33.47416984,126.5733732
제주중앙여자고등학교,제주특별자치도 제주시 구남동5길 11,33.49130755,126.539486
제천고등학교,충청북도 제천시 칠성로 105,37.14308749,128.2179452
제천디지털전자고등학교,충청북도 제천시 봉양읍 팔송로 84,37.14132233,128.1156999
제천산업고등학교,충청북도 제천시 단양로10길 160,37.11962871,128.2342425
제천상업고등학교,충청북도 제천시 의병대로 243,37.13364913,128.2284182
제천여자고등학교,충청북도 제천시 내제로6길 13,37.13638054,128.2046903
제천제일고등학교,충청북도 제천시 의병대로 177,37.13525776,128.2208687
조도고등학교,전라남도 진도군 조도면 명지길 64,34.31155214,126.0432459
조선대학교부속고등학교,광주광역시 동구 의재로33번길 33,35.13505815,126.9308097
조선대학교여자고등학교,광주광역시 동구 지산로 36,35.14640197,126.9327203
조원고등학교,경기도 수원시 장안구 수일로233번길 15,37.30734419,127.0156673
조일고등학교,대구광역시 동구 신덕로 136-11,35.8820852,128.6944554
조종고등학교,경기도 가평군 조종면 연등윗길 22,37.81435909,127.3466138
종촌고등학교,세종특별자치시 달빛1로 60,36.50463069,127.2458378
주덕고등학교,충청북도 충주시 주덕읍 창전길 223,36.97290674,127.7861309
주례여자고등학교,부산광역시 사상구 가야대로366번길 146,35.14536511,129.0135597
주문진고등학교,강원도 강릉시 주문진읍 학교길 28,37.88135669,128.8301949
주산산업고등학교,충청남도 보령시 주산면 만세운동길 58,36.19860759,126.6363604
주성고등학교,충청북도 청주시 상당구 호미로 310,36.63483259,127.5106512
주엽고등학교,경기도 고양시 일산서구 킨텍스로 341,37.67610348,126.754359
주천고등학교,강원도 영월군 주천면 주천로89번길 41,37.27355179,128.2650794
죽변고등학교,경상북도 울진군 죽변면 죽변4길 19,37.0652152,129.421329
죽산고등학교,경기도 안성시 죽산면 죽산향교길 54-40,37.08212863,127.4239467
죽전고등학교,경기도 용인시 수지구 용구대로2771번길 23,37.33263026,127.1060548
줄포자동차공업고등학교,전라북도 부안군 줄포면 우포로 10,35.58512049,126.6769191
중경고등학교,서울특별시 용산구 이촌로84길 34,37.5176804,126.9756383
중동고등학교,서울특별시 강남구 일원로 7,37.49371459,127.0809122
중마고등학교,전라남도 광양시 등논4길 40,34.95321145,127.6976714
중모고등학교,경상북도 상주시 모동면 덕곡1길 13,36.3254066,127.9608589
중문고등학교,제주특별자치도 서귀포시 일주서로570번길 19,33.25486483,126.4468949
중산고등학교,경기도 고양시 일산동구 중산로 290,37.69694847,126.7825931
중산고등학교,서울특별시 강남구 일원로14길 22,37.48574293,127.0814285
중앙고등학교,서울특별시 종로구 창덕궁길 164,37.58378822,126.9874726
중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,37.4919059,127.0521116
중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593
중원고등학교,경기도 부천시 도약로 111,37.51156679,126.7622256
중일고등학교,대전광역시 유성구 배울2로 68,36.42052492,127.3886965
중화고등학교,서울특별시 중랑구 봉화산로27길 62,37.60481461,127.0836541
중흥고등학교,경기도 부천시 계남로 171,37.5086048,126.7686695
증평공업고등학교,충청북도 증평군 증평읍 광장로 180,36.78091382,127.5903231
증평정보고등학교,충청북도 증평군 증평읍 중앙로 132,36.7779141,127.5784193
지리산고등학교,경상남도 산청군 단성면 덕천로 772,35.23889917,127.8959409
지명고등학교,전라남도 신안군 지도읍 해제지도로 1362,35.06337372,126.2033743
지산고등학교,경기도 파주시 가람로21번길 27-37,37.73542762,126.749871
지산고등학교,부산광역시 금정구 오륜대로 50,35.24337608,129.098813
지평고등학교,경기도 양평군 지평면 지평로 418,37.47447401,127.6345589
지평선고등학교,전라북도 김제시 성덕면 성동길 183-4,35.82821233,126.8312524
진건고등학교,경기도 남양주시 진건읍 진건오남로 369-1,37.67452754,127.1977814
진경여자고등학교,전라북도 익산시 황등면 황등서로 40-92,36.00504357,126.9408324
진관고등학교,서울특별시 은평구 진관4로 26,37.64333857,126.9243825
진광고등학교,강원도 원주시 진광길 50,37.37291539,127.9358278
진교고등학교,경상남도 하동군 진교면 민다리길 179,35.03579647,127.8977639
진도고등학교,전라남도 진도군 진도읍 동외4길 117-5,34.4882597,126.2767812
진도국악고등학교,전라남도 진도군 임회면 석교길 20-4,34.4080872,126.1907454
진도실업고등학교,전라남도 진도군 진도읍 교동3길 10,34.48303174,126.2600368
진량고등학교,경상북도 경산시 진량읍 대학로 1051,35.87727334,128.8110155
진명여자고등학교,서울특별시 양천구 목동로 170,37.52404701,126.8658566
진보고등학교,경상북도 청송군 진보면 진성로 25,36.53283897,129.0414201
진부고등학교,강원도 평창군 진부면 솔천길 69,37.63615526,128.552629
진서고등학교,경상남도 진주시 수곡면 옥수로 625,35.19813125,127.9275029
진선여자고등학교,서울특별시 강남구 선릉로85길 27,37.50230289,127.0482866
진성고등학교,경기도 광명시 철망산로 84,37.46950279,126.8767614
진성여자고등학교,전라남도 여수시 봉강서4길 3,34.73964826,127.7213738
진안공업고등학교,전라북도 진안군 진안읍 상역로 96,35.80056579,127.4167038
진안제일고등학교,전라북도 진안군 진안읍 대광3길 25-5,35.7869701,127.4208007
진양고등학교,경상남도 진주시 충의로100번길 12,35.1757894,128.1525045
진영고등학교,경상남도 김해시 진영읍 여래로20번길 35,35.30476772,128.7300047
진영제일고등학교,경상남도 김해시 진영읍 진영로265번길 9-4,35.30373148,128.7432868
진위고등학교,경기도 평택시 진위면 진위서로 47,37.10991471,127.0694297
진접고등학교,경기도 남양주시 진접읍 해밀예당2로 13,37.71585327,127.1904483
진주고등학교,경상남도 진주시 의곡길 29,35.20009654,128.0802351
진주기계공업고등학교,경상남도 진주시 공단로43번길 25,35.17618865,128.1018139
진주동명고등학교,경상남도 진주시 대신로 454-25,35.20257652,128.1186979
진주여자고등학교,경상남도 진주시 창렬로 185,35.20114847,128.0767716
진주외국어고등학교,경상남도 진주시 일반성면 동부로 2014-6,35.16965618,128.281668
진주제일여자고등학교,경상남도 진주시 하대로34번길 11-9,35.19065525,128.1143105
진주중앙고등학교,경상남도 진주시 하대로 59,35.19400986,128.1190142
진천고등학교,충청북도 진천군 진천읍 문화12길 48,36.8539549,127.4499542
진천상업고등학교,충청북도 진천군 진천읍 문화3길 25,36.84776396,127.443637
진해고등학교,경상남도 창원시 진해구 여좌로 100,35.16081162,128.6651789
진해세화여자고등학교,경상남도 창원시 진해구 병암북로4번길 41,35.16141045,128.6942172
진해여자고등학교,경상남도 창원시 진해구 여좌남로 23,35.1563023,128.6575727
진해용원고등학교,경상남도 창원시 진해구 용재로77번길 8,35.10145141,128.8190397
진해중앙고등학교,경상남도 창원시 진해구 병암북로 9,35.16163171,128.6893971
창녕고등학교,경상남도 창녕군 대지면 우포2로 1180-20,35.54412474,128.4823584
창녕공업고등학교,경상남도 창녕군 고암면 창밀로 286,35.56764195,128.5084514
창녕대성고등학교,경상남도 창녕군 대합면 신안길 17,35.60134951,128.4615163
창녕슈퍼텍고등학교,경상남도 창녕군 창녕읍 남창녕로 36,35.53432206,128.5034538
창녕여자고등학교,경상남도 창녕군 창녕읍 신당길 30,35.54030458,128.5053412
창녕옥야고등학교,경상남도 창녕군 이방면 이방로 943-15,35.60057032,128.3801199
창덕여자고등학교,서울특별시 송파구 양재대로 1240,37.51624351,127.1402736
창동고등학교,서울특별시 도봉구 노해로62길 7,37.65103577,127.0388191
창문여자고등학교,서울특별시 강북구 월계로 61,37.6134057,127.0357962
창선고등학교,경상남도 남해군 창선면 창선로 97-12,34.85749552,128.0122318
창신고등학교,경상남도 창원시 마산회원구 봉덕2길 106,35.2259412,128.5975546
창원경일고등학교,경상남도 창원시 성산구 두대로 165,35.22658657,128.6612134
창원경일여자고등학교,경상남도 창원시 성산구 두대로 163,35.22732278,128.662447
창원고등학교,경상남도 창원시 의창구 태복산로 45,35.25528577,128.6427051
창원공업고등학교,경상남도 창원시 의창구 사화로 410,35.23631124,128.6437086
창원과학고등학교,경상남도 창원시 의창구 평산로159번길 30,35.2567644,128.6198339
창원기계공업고등학교,경상남도 창원시 성산구 두대로 219,35.22630036,128.6654086
창원남고등학교,경상남도 창원시 성산구 창원대로 813,35.21397156,128.6797496
창원남산고등학교,경상남도 창원시 성산구 가음로92번길 34,35.20347689,128.7002997
창원대산고등학교,경상남도 창원시 의창구 대산면 진산대로 378,35.33334459,128.7103474
창원대암고등학교,경상남도 창원시 성산구 대암로 203,35.20753671,128.7114831
창원명곡고등학교,경상남도 창원시 의창구 서곡길25번길 16,35.25456647,128.6488225
창원명지여자고등학교,경상남도 창원시 의창구 명지로109번길 54,35.2518467,128.6489261
창원문성고등학교,경상남도 창원시 의창구 원이대로 406,35.23579313,128.6601701
창원봉림고등학교,경상남도 창원시 의창구 창이대로333번길 39,35.24835895,128.6764645
창원사파고등학교,경상남도 창원시 성산구 창이대로719번길 26,35.22158696,128.7045404
창원성민여자고등학교,경상남도 창원시 의창구 팔용로 481,35.25884432,128.6151137
창원신월고등학교,경상남도 창원시 의창구 신월로 66,35.22683773,128.6936719
창원여자고등학교,경상남도 창원시 성산구 두대로 153,35.22788956,128.6612262
창원용호고등학교,경상남도 창원시 의창구 용호로 29,35.23409831,128.6766891
창원중앙고등학교,경상남도 창원시 의창구 용호로 16,35.23186342,128.6779995
창원중앙여자고등학교,경상남도 창원시 성산구 단정로 121,35.21429866,128.6924259
창원토월고등학교,경상남도 창원시 성산구 비음로91번길 8,35.22574658,128.7036398
창의고등학교,경기도 화성시 동탄신리천로1길 66,37.1801477,127.120726
창평고등학교,전라남도 담양군 창평면 창평로 582,35.23847859,127.0123953
창현고등학교,경기도 수원시 팔달구 월드컵로 216-1,37.28490893,127.0418566
처인고등학교,"경기도 용인시 처인구 중부대로1161번길 69 (삼가동, 경기도용인교육지원청)",37.2425998,127.1797391
천상고등학교,울산광역시 울주군 범서읍 당앞로 96,35.56562789,129.2221122
천안고등학교,충청남도 천안시 동남구 봉명로 53,36.80941687,127.1343416
천안공업고등학교,충청남도 천안시 동남구 성황5길 17,36.81484693,127.1556508
천안두정고등학교,충청남도 천안시 서북구 두정고2길 13,36.83515306,127.130402
천안불당고등학교,충청남도 천안시 서북구 불당29길 22,36.80949494,127.1029743
천안상업고등학교,충청남도 천안시 서북구 천일고1길 43-9,36.85835685,127.1579054
천안신당고등학교,충청남도 천안시 서북구 신당새터2길 36,36.85148352,127.1597115
천안쌍용고등학교,충청남도 천안시 서북구 월봉7길 10,36.78875649,127.114008
천안업성고등학교,충청남도 천안시 서북구 업성3길 65-11,36.86166638,127.1379306
천안여자고등학교,충청남도 천안시 동남구 삼룡3길 30,36.77872802,127.1692327
천안여자상업고등학교,충청남도 천안시 동남구 천안여상로 44,36.80367767,127.1365589
천안오성고등학교,충청남도 천안시 서북구 과수원길 27,36.8415273,127.142135
천안월봉고등학교,충청남도 천안시 서북구 불당11로 51,36.80456188,127.1119636
천안제일고등학교,충청남도 천안시 동남구 버들로 71,36.80863404,127.1532984
천안중앙고등학교,충청남도 천안시 동남구 충절로 91,36.81106206,127.1598875
천안청수고등학교,충청남도 천안시 동남구 청수로 82-46,36.79141382,127.1591804
천천고등학교,경기도 수원시 장안구 정자로42번길 31,37.29945329,126.982976
철성고등학교,경상남도 고성군 고성읍 대가로 12,34.98406642,128.3201646
철암고등학교,강원도 태백시 상철암길 10-32,37.1218814,129.0442778
철원고등학교,강원도 철원군 철원읍 금학로251번안길 12,38.20962891,127.2112801
철원여자고등학교,강원도 철원군 동송읍 이평로123번길 40,38.20530981,127.210088
첨단고등학교,광주광역시 광산구 산월로 12-17,35.20672915,126.8375619
청구고등학교,대구광역시 동구 국채보상로 827,35.86865525,128.6205716
청담고등학교,경기도 평택시 팽성읍 팽성송화로 192,36.96221527,127.0624303
청담고등학교,서울특별시 강남구 압구정로 419,37.52800302,127.0437002
청덕고등학교,경기도 용인시 기흥구 구성1로 21,37.29233368,127.143917
청도고등학교,경상북도 청도군 청도읍 청화로 219-21,35.64073632,128.7479311
청란여자고등학교,대전광역시 중구 보문로95번길 40,36.31073792,127.4295277
청량고등학교,서울특별시 동대문구 왕산로 303,37.58888601,127.051311
청명고등학교,경기도 수원시 영통구 영통로 466,37.26089042,127.0773249
청북고등학교,경기도 평택시 청북읍 안청로4길 55,37.02256084,126.9198247
청산고등학교,충청북도 옥천군 청산면 청산로 92,36.34923084,127.7951813
청석고등학교,충청북도 청주시 상당구 원봉로 75,36.61443915,127.5066419
청송고등학교,경상북도 청송군 청송읍 금곡1길 13,36.43000334,129.0576987
청송여자고등학교,경상북도 청송군 청송읍 군청로 69,36.43586526,129.0587362
청송자동차고등학교,경상북도 청송군 부남면 대전로 66,36.3414211,129.0603994
청심국제고등학교,경기도 가평군 설악면 미사리로 324-213,37.6870224,127.5405562
청양고등학교,충청남도 청양군 청양읍 문화예술로 149,36.45358604,126.7979573
청운고등학교,경기도 양평군 청운면 청운로 28,37.55334405,127.7114712
청원고등학교,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
청원고등학교,충청북도 청주시 청원구 오창읍 구룡5길 9,36.71412973,127.4150059
청원여자고등학교,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
청주IT과학고등학교,충청북도 청주시 서원구 현도면 죽암도원로 34-13,36.52188865,127.4366168
청주고등학교,충청북도 청주시 흥덕구 사직대로 79,36.63602351,127.4552331
청주공업고등학교,충청북도 청주시 상당구 교서로 17,36.63764571,127.4856352
청주농업고등학교,충청북도 청주시 청원구 내덕로 45,36.65852796,127.4854368
청주대성고등학교,충청북도 청주시 청원구 대성로300번길 18,36.65378546,127.4906593
청주신흥고등학교,충청북도 청주시 청원구 율봉로 229,36.66965116,127.4965194
청주여자고등학교,충청북도 청주시 청원구 충청대로107번길 82,36.66774008,127.489702
청주여자상업고등학교,충청북도 청주시 서원구 무심서로 377-1,36.62595797,127.4839083
청주외국어고등학교,충청북도 청주시 흥덕구 장구봉로 107,36.6255022,127.4444905
청주중앙여자고등학교,충청북도 청주시 서원구 천석로 15,36.63776915,127.4645545
청주하이텍고등학교,충청북도 청주시 서원구 1순환로1137번길 59,36.60921437,127.4923679
청평고등학교,경기도 가평군 청평면 강변나루로40번길 23,37.73148416,127.4150054
청학고등학교,경기도 남양주시 별내면 청학로68번길 47,37.71183929,127.1195678
청학공업고등학교,인천광역시 연수구 용담로 12,37.42084998,126.6683713
초계고등학교,경상남도 합천군 초계면 초계중앙로 101,35.55830281,128.2709516
초당고등학교,경기도 용인시 기흥구 동백중앙로 21,37.25869538,127.1632171
초월고등학교,경기도 광주시 초월읍 무들로 3-25,37.38768343,127.2898183
초지고등학교,경기도 안산시 단원구 광덕1로 13,37.31002122,126.8110074
춘천고등학교,강원도 춘천시 중앙로68번길 37,37.88197381,127.7229922
춘천기계공업고등학교,강원도 춘천시 후석로462번길 53,37.89192587,127.7464284
춘천여자고등학교,강원도 춘천시 동면 만천양지길 95,37.88848989,127.7635403
춘천한샘고등학교,강원도 춘천시 신북읍 신샘밭로 363-12,37.92643653,127.7514341
충남고등학교,대전광역시 서구 문정로 171,36.34997951,127.3942722
충남과학고등학교,충청남도 공주시 반포면 금벽로 1351-15,36.42737971,127.2187102
충남기계공업고등학교,대전광역시 중구 산성로 154,36.31199421,127.4035731
충남드론항공고등학교,충청남도 홍성군 광천읍 홍남로 695,36.50507898,126.6277951
충남디자인예술고등학교,충청남도 서천군 한산면 한마로 114,36.08934788,126.8017061
충남삼성고등학교,충청남도 아산시 탕정면 삼성로 77,36.80653054,127.0572398
충남여자고등학교,대전광역시 중구 선화로43번길 77,36.32974636,127.4112877
충남예술고등학교,충청남도 천안시 서북구 성거읍 천흥2길 42,36.86844127,127.204377
충남외국어고등학교,충청남도 아산시 탕정면 탕정면로 53-60,36.80404361,127.061467
충남인터넷고등학교,충청남도 논산시 연산면 계백로 1958-16,36.2066365,127.1893086
충남체육고등학교,충청남도 논산시 체육로 82,36.19256093,127.1040311
충남해양과학고등학교,충청남도 보령시 대천항로 212,36.31849307,126.5141199
충렬고등학교,부산광역시 동래구 명장로106번길 26,35.2028575,129.1095733
충렬여자고등학교,경상남도 통영시 용남면 견내량로 70,34.88688775,128.4650492
충무고등학교,경상남도 통영시 여황로 375,34.85372483,128.4242294
충북고등학교,충청북도 청주시 서원구 청남로 1969,36.60854214,127.4817144
충북공업고등학교,충청북도 청주시 흥덕구 서부로1205번길 52,36.61276064,127.4313961
충북과학고등학교,충청북도 청주시 상당구 가덕면 교육원로 153-135,36.58779121,127.5691772
충북대학교사범대학부설고등학교,충청북도 청주시 흥덕구 장구봉로41번길 12,36.6239268,127.4385184
충북반도체고등학교,충청북도 음성군 금왕읍 무극로 393-1,36.99456018,127.6068945
충북산업과학고등학교,충청북도 옥천군 옥천읍 중앙로 144,36.30947631,127.5763371
충북상업정보고등학교,충청북도 청주시 청원구 율천북로 73,36.66459021,127.4792673
충북생명산업고등학교,충청북도 보은군 보은읍 자영고길 10,36.49099549,127.7154662
충북에너지고등학교,충청북도 청주시 상당구 미원면 미원초정로 27,36.63980192,127.6571479
충북여자고등학교,충청북도 청주시 서원구 무심서로 377-2,36.62538218,127.4841669
충북예술고등학교,충청북도 청주시 흥덕구 서부로 1185,36.61085188,127.4327541
충북체육고등학교,충청북도 진천군 문백면 도하3길 120,36.76308637,127.4347297
충암고등학교,서울특별시 은평구 가좌로5길 5,37.58464029,126.9218095
충원고등학교,충청북도 충주시 엄정면 동막강현길 377,37.08806988,127.910885
충주고등학교,충청북도 충주시 예성로 37,36.96165252,127.9302837
충주공업고등학교,충청북도 충주시 형설로 120,36.96556942,127.9404948
충주대원고등학교,충청북도 충주시 안림로 43,36.97133328,127.951823
충주상업고등학교,충청북도 충주시 방아길 20,36.94672186,127.937922
충주여자고등학교,충청북도 충주시 형설로 77,36.96093611,127.9381598
충주예성여자고등학교,충청북도 충주시 호암대로 42,36.95460514,127.9306001
충주중산고등학교,충청북도 충주시 방아길 20,36.94672186,127.937922
충현고등학교,경기도 광명시 오리로348번길 62,37.43295996,126.8845281
충훈고등학교,경기도 안양시 만안구 석수로 238,37.41081461,126.8931377
치악고등학교,강원도 원주시 치악고교길 16,37.31576468,127.9585892
칠보고등학교,전라북도 정읍시 칠보면 건흥길 26-5,35.60478126,126.9919605
칠성고등학교,대구광역시 북구 칠성로 13,35.88060728,128.5912615
칠원고등학교,경상남도 함안군 칠서면 삼칠로 281,35.31816613,128.5073574
태광고등학교,경기도 평택시 탄현1로 155,37.07380166,127.0534992
태릉고등학교,서울특별시 중랑구 신내로23길 36,37.61916383,127.0855576
태백기계공업고등학교,강원도 태백시 평화길 8-24,37.09902067,129.0212842
태봉고등학교,경상남도 창원시 마산합포구 진동면 태봉1길 85-32,35.14779402,128.5098136
태성고등학교,경기도 용인시 처인구 백옥대로 1059-2,37.22892007,127.2088544
태안고등학교,충청남도 태안군 태안읍 백화로 251,36.75429893,126.3178128
태안여자고등학교,충청남도 태안군 태안읍 원이로 7-1,36.7592675,126.2892542
태원고등학교,경기도 성남시 분당구 성남대로 822,37.40391632,127.1290213
태인고등학교,전라북도 정읍시 태인면 석지로 1469,35.65264756,126.9389432
